country,station,ds,y,elevation,coord,lat,lon
Algeria,Alger Dar El Beida,1963-02-01,10.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-03-01,12.39,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-04-01,15.09,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-05-01,16.59,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-06-01,21.19,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-07-01,24.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-08-01,25.29,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-09-01,22.19,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-10-01,17.19,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-11-01,16.39,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1963-12-01,13.38,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-01-01,9.88,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-02-01,12.18,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-03-01,13.98,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-04-01,14.58,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-05-01,19.38,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-06-01,21.88,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-07-01,24.28,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-08-01,24.48,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-09-01,23.78,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-10-01,17.98,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-11-01,12.78,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1964-12-01,10.77,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-01-01,10.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-02-01,9.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-03-01,13.07,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-04-01,13.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-05-01,18.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-06-01,22.07,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-07-01,25.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-08-01,24.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-09-01,20.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-10-01,20.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-11-01,15.87,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1965-12-01,12.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-01-01,12.47,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-02-01,14.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-03-01,10.87,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-04-01,15.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-05-01,17.87,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-06-01,21.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-07-01,23.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-08-01,24.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-09-01,22.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-10-01,18.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-11-01,12.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1966-12-01,9.86,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-01-01,9.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-02-01,11.66,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-03-01,12.76,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-04-01,13.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-05-01,18.38,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-06-01,19.98,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-07-01,25.08,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-08-01,25.88,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-09-01,22.48,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-10-01,20.98,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-11-01,16.38,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1967-12-01,9.77,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-01-01,10.07,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-02-01,12.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-03-01,12.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-04-01,15.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-05-01,17.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-06-01,20.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-07-01,25.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-08-01,24.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-09-01,22.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-10-01,19.07,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-11-01,15.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1968-12-01,11.87,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-01-01,11.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-02-01,10.77,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-03-01,13.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-04-01,14.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-05-01,18.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-06-01,19.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-07-01,22.77,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-08-01,24.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-09-01,21.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-10-01,18.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-11-01,15.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1969-12-01,10.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-01-01,12.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-02-01,10.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-03-01,12.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-04-01,13.76,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-05-01,16.66,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-06-01,20.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-07-01,23.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-08-01,25.26,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-09-01,22.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-10-01,17.26,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-11-01,14.36,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1970-12-01,11.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-01-01,10.46,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-02-01,9.66,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-03-01,10.46,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-04-01,14.86,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-05-01,17.66,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-06-01,20.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-07-01,23.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-08-01,27.26,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-09-01,22.66,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-10-01,18.86,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-11-01,12.86,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1971-12-01,11.25,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-01-01,10.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-02-01,12.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-03-01,12.75,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-04-01,13.15,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-05-01,15.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-06-01,19.75,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-07-01,22.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-08-01,22.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-09-01,20.35,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-10-01,18.15,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-11-01,15.75,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1972-12-01,10.54,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-01-01,10.44,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-02-01,9.44,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-03-01,9.94,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-04-01,13.14,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-05-01,17.74,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-06-01,20.94,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-07-01,23.74,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-08-01,24.44,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-09-01,22.84,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-10-01,17.64,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-11-01,13.74,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1973-12-01,10.64,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-01-01,11.04,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-02-01,10.64,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-03-01,12.64,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-04-01,13.34,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-05-01,18.54,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-06-01,21.34,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-07-01,23.53,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-08-01,24.42,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-09-01,23.36,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-10-01,16.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-11-01,14.13,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1974-12-01,10.63,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-01-01,11,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-02-01,10.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-03-01,11.81,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-04-01,14,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-05-01,15.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-06-01,19.82,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-07-01,25.04,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-08-01,25.57,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-09-01,22.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-10-01,17.94,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-11-01,13.91,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1975-12-01,11.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-01-01,9.14,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-02-01,11.15,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-03-01,11.52,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-04-01,13.98,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-05-01,17.26,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-06-01,20.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-07-01,23.88,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-08-01,25.11,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-09-01,22.79,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-10-01,17.72,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-11-01,12.49,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1976-12-01,12.88,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-01-01,11.94,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-02-01,12.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-03-01,12.62,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-04-01,14.19,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-05-01,16.39,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-06-01,19.87,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-07-01,23.1,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-08-01,22.79,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-09-01,21.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-10-01,20.76,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-11-01,15.48,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1977-12-01,13.41,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-01-01,9.83,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-02-01,13.7,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-03-01,12.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-04-01,13.6,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-05-01,16.54,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-06-01,20.07,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-07-01,23.36,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-08-01,24.44,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-09-01,21.76,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-10-01,16.67,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-11-01,12.91,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1978-12-01,14.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-01-01,13.23,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-02-01,12.4,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-03-01,12.47,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-04-01,12.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-05-01,16.95,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-06-01,22.05,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-07-01,24.21,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-08-01,24.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-09-01,21.47,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-10-01,19.31,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-11-01,12.56,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1979-12-01,11.32,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-01-01,10.84,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-02-01,12.09,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-03-01,13.12,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-04-01,12.69,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-05-01,16.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-06-01,20.93,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-07-01,22.61,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-08-01,25.26,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-09-01,23.41,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-10-01,18.04,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-11-01,15.43,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1980-12-01,9.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-01-01,9.36,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-02-01,10.55,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-03-01,14.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-04-01,15.02,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-05-01,17.45,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-06-01,20.89,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-07-01,22.62,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-08-01,23.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-09-01,22.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-10-01,20.59,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-11-01,14.61,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1981-12-01,14.2,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-01-01,12.17,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-02-01,11.18,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-03-01,12.54,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-04-01,14.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-05-01,17.52,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-06-01,22.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-07-01,27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-08-01,25.09,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-09-01,23.08,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-10-01,17.99,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-11-01,14.61,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1982-12-01,10.75,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-01-01,9.41,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-02-01,9.81,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-03-01,12.72,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-04-01,15.37,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-05-01,17.47,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-06-01,21.79,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-07-01,26.18,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-08-01,24.65,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-09-01,23.77,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-10-01,20.02,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-11-01,17.4,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1983-12-01,11.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-01-01,10.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-02-01,10.39,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-03-01,10.97,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-04-01,15.27,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-05-01,15.96,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-06-01,20.15,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-07-01,25.15,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-08-01,23.24,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-09-01,22.42,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-10-01,17.53,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-11-01,16.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1984-12-01,11.53,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1985-01-01,9.31,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1985-02-01,13.5,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1985-03-01,11.06,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1985-04-01,14.71,24,"3.25 E, 36.717 N",3.25,36.7167
Algeria,Alger Dar El Beida,1985-05-01,16.96,24,"3.25 E, 36.717 N",3.25,36.7167
